station,date,prcp,tobs,name,latitude,longitude,elevation
USC00513117,2017-05-12,0.04,74.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-13,0.02,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-14,0.05,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-15,0.08,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-16,0.03,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-17,0.02,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-18,0.09,70.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-19,0.02,70.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-20,0.0,72.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-21,0.0,72.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-22,0.0,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-23,0.02,73.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-24,0.58,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-25,0.37,69.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-26,0.02,73.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-27,0.0,69.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-28,0.29,71.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-29,0.02,71.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-30,0.2,74.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-05-31,0.1,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-01,0.03,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-02,0.1,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-03,0.2,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-04,0.15,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-05,0.0,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-06,0.0,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-07,0.0,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-08,0.02,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-09,0.02,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-10,0.21,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-11,0.24,73.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-12,0.19,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-13,0.36,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-14,0.27,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-15,0.17,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-16,0.02,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-17,0.35,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-18,0.25,72.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-19,0.05,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-20,0.05,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-21,0.02,82.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-22,0.1,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-23,0.0,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-24,0.0,74.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-25,0.08,73.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-26,0.02,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-27,0.0,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-28,0.01,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-29,0.03,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-06-30,0.04,74.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-01,0.06,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-02,0.05,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-03,0.13,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-04,0.03,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-05,0.0,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-06,0.0,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-07,0.02,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-08,0.02,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-09,0.09,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-10,0.0,79.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-11,0.01,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-12,0.01,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-13,0.33,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-14,0.05,80.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-15,0.03,79.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-16,0.07,76.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-17,0.12,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-18,0.03,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-19,0.0,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-20,0.12,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-21,0.0,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-22,0.07,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-23,0.06,75.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-24,0.58,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-25,0.03,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-26,0.06,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-27,0.0,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-28,0.13,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-29,0.06,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-30,0.0,78.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00513117,2017-07-31,0.0,77.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,2016-08-23,0.05,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-24,2.28,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-25,0.0,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-26,0.02,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-27,0.02,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-28,0.14,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-29,0.04,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-08-31,,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-01,0.0,82.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-02,0.19,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-05,,82.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-06,0.04,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-07,0.23,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-08,0.01,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-09,0.29,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-12,,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-13,0.32,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-14,1.84,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-15,0.07,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-16,0.07,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-19,,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-20,0.25,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-21,0.02,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-22,0.17,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-23,0.15,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-24,0.0,82.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-25,0.0,82.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-26,0.02,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-27,0.0,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-28,0.0,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-29,0.2,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-09-30,0.06,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-01,0.08,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-02,0.03,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-03,0.03,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-04,0.0,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-05,0.0,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-06,0.0,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-07,0.0,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-10,,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-11,0.04,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-12,0.0,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-13,0.02,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-14,0.0,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-15,0.02,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-17,,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-18,0.03,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-19,0.0,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-20,0.01,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-21,0.03,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-23,,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-24,0.01,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-25,0.0,81.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-27,0.2,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-28,0.07,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-29,0.26,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-30,0.14,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-10-31,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-01,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-02,0.0,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-03,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-04,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-05,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-06,0.0,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-07,0.13,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-08,0.02,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-09,0.17,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-10,0.0,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-11,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-12,0.0,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-13,0.0,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-14,0.05,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-15,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-16,0.18,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-17,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-22,,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-25,,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-26,0.02,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-27,0.03,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-28,0.0,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-29,0.04,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-11-30,0.03,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-01,0.07,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-02,0.4,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-03,0.26,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-04,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-05,0.2,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-07,,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-08,0.02,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-09,0.26,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-10,0.0,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-12,,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-13,0.34,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-14,0.12,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-15,0.07,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-16,0.0,69.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-17,0.0,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-18,0.04,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-19,0.0,78.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-20,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-21,0.09,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-22,0.05,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-23,0.03,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-24,0.13,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-26,,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-27,0.02,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-28,0.01,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-29,0.56,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-30,0.29,71.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2016-12-31,0.36,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-01,0.0,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-02,0.01,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-03,0.0,70.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-04,0.0,71.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-05,0.0,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-06,0.59,71.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-07,0.0,71.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-08,0.03,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-09,0.0,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-10,0.0,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-11,0.0,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-13,,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-14,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-16,,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-17,0.0,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-18,0.0,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-19,0.0,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-20,0.0,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-21,0.02,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-23,,75.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-25,,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-26,0.01,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-27,0.0,74.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-28,0.0,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-30,,71.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-01-31,0.0,70.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-01,0.0,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-02,0.0,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-03,0.0,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-05,,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-06,0.04,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-07,0.9,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-08,0.0,67.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-09,0.0,71.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-10,0.0,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-11,2.39,69.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-12,1.91,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-13,0.0,80.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-14,0.0,79.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-15,0.0,76.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-16,0.62,73.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-17,0.06,77.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
USC00514830,2017-02-20,,72.0,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7.0
